TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4,3km/h,SOMURA
,,,,,,,,,,,,,,,,,,,,,,,96.044401361,936.8974716666667,84.801517009,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,958,71.577137912,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,96.15197762,8005.062020833334,0.09121668,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,998,0.014355103,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,106.705245799,8044.594266583333,10.170097486,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,982,0.537457197,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,110.975988014,8918.4764735,3.954227071,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,978,0.369438578,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,111.261284505,9270.193562083332,0.018943689,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.012344686,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,111.663374067,9302.364198583333,0.034966392,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.013260982,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,111.951612412,9327.577439416667,0.020658806,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.014081322,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,112.019517426,9333.509306083333,0.017395204,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.011632609,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,112.271075776,9354.411673416667,0.018126519,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1003,0.01250292,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,112.473759025,9371.209829916666,0.019226453,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.012486533,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,112.845257238,9402.1093745,0.019933325,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.013639085,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,113.082072153,9421.88313725,0.019460956,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.012762546,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,113.235327044,9434.681218583333,0.019142561,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.01290969,0.0,0.0,0.0,0.0
113.906002285,55.72067299999999,0.021140855,0,1,0,0,0,1024,0.0,930,0.014805345,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
114.075826728,68.55757441666665,0.03691745,0,1,0,0,0,1024,0.0,932,0.01328465,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,114.750276705,57.24200141666668,0.024498702,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.01766607,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,115.053957316,83.03220016666667,0.018695846,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.012780247,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,115.604699365,2.981828166666667,0.050725929,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.014327419,0.0,0.0,0.0,0.0
115.644982035,2.981828166666667,0.055198951,0,1,0,0,0,1024,0.0,933,0.020066597,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,116.368341142,55.933656,0.020550354,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.014725953,0.0,0.0,0.0,0.0
116.419350527,55.933656,0.742760285,0,1,0,0,0,1024,0.0,931,0.554297171,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
116.539408113,10.103929249999998,0.070369026,0,1,0,0,0,1024,0.0,938,0.013153583,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
117.159583944,17.385248916666665,0.603169315,0,1,0,0,0,1024,0.0,925,0.569070165,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
117.933194952,116.32788425,0.189467854,0,1,0,0,0,1024,0.0,920,0.072057115,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
118.570323097,176.52738183333335,0.104202248,0,1,0,0,0,1024,0.0,919,0.012973317,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
119.892791449,283.72164475,0.140338864,0,1,0,0,0,1024,0.0,918,0.089970645,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
121.580285355,421.7253235833333,0.171786944,0,1,0,0,0,1024,0.0,920,0.053230218,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,121.932351827,40.667764250000005,0.035841728,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.011724458,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,123.705599902,108.89270733333335,0.019332773,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1003,0.013435673,0.0,0.0,0.0,0.0
124.271906026,108.89270733333335,1.892352114,0,1,0,0,0,1024,0.0,918,0.173013755,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,125.073157287,220.17028775,0.051559136,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.01117873,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,125.274215094,239.63255883333335,0.019067084,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.013792232,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,125.979944226,296.8836713333333,0.037787677,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.012658275,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,126.131340711,308.08599783333335,0.054752978,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.014205505,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,127.02126507,383.42096366666664,0.040658534,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,999,0.014994997,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,127.641685138,436.70945525,0.021615399,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.014868339,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,127.676953241,439.8487360833333,0.019211305,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,999,0.013625077,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,128.200979055,5.88308825,0.03722986,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.011683037,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,128.23543868,10.203516166666668,0.0198437,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.013770983,0.0,0.0,0.0,0.0
128.321763188,17.530285333333335,0.228612749,0,1,0,0,0,1024,0.0,918,0.013071349,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,128.340628628,17.530285333333335,0.03711694,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.012346947,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,128.772719835,1.5592875833333333,0.032368703,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1002,0.014069871,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,128.867065728,4.422471916666668,0.054929928,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.01256046,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,128.985039751,17.083874666666667,0.020940996,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.014284473,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,129.721993036,78.75123333333333,0.017910787,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.011641022,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,130.011023277,102.63184608333333,0.020376048,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.013774273,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,130.614498719,147.42640849999998,0.086317782,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.01245023,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,130.820887911,167.175126,0.05571687,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.012184884,0.0,0.0,0.0,0.0
131.336534174,167.175126,2.577468062,0,1,0,0,0,1024,0.0,916,0.155341943,1024,0.0,1024,0.0,1024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,132.157105921,279.87127741666666,0.039584799,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.014350243,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,132.926723,342.81409116666674,0.053887445,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1000,0.012702022,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,132.961765189,348.5492683333334,0.020106576,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.013989544,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,144.13441533,362.8046934166667,11.021691761,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,982,10.252695435,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,144.170339623,1282.5237534166668,0.020990461,0,0,0,0,1,1024,0.0,1024,0.0,1024,0.0,1024,0.0,1001,0.014999035,0.0,0.0,0.0,0.0
144.460597193,22.5